CustomerID,InvoiceNo,InvoiceDate,Quantity,UnitPrice,Description,Sales
C2794,INV111763,2024-03-07 00:00:00,4,11.9,Product_75,47.6
C1931,INV111577,2025-03-22 00:00:00,2,105.21,Product_98,210.42
C2640,INV135622,2024-06-22 00:00:00,2,71.96,Product_96,143.92
C1818,INV132172,2024-01-19 00:00:00,3,159.82,Product_41,479.46
C1980,INV103439,2024-02-29 00:00:00,4,92.62,Product_123,370.48
C1339,INV134660,2024-03-13 00:00:00,1,137.34,Product_103,137.34
C1920,INV116633,2024-04-18 00:00:00,4,67.22,Product_4,268.88
C2250,INV121639,2024-02-18 00:00:00,2,15.86,Product_164,31.72
C1719,INV149941,2024-02-10 00:00:00,3,11.36,Product_194,34.08
C2149,INV113006,2024-02-29 00:00:00,3,8.27,Product_165,24.81
C1168,INV144535,2024-06-09 00:00:00,3,127.32,Product_96,381.96
C1536,INV117889,2024-01-22 00:00:00,3,21.76,Product_71,65.28
C1051,INV123675,2024-05-01 00:00:00,6,178.74,Product_14,1072.44
C1546,INV100670,2024-03-24 00:00:00,2,14.0,Product_141,28.0
C1795,INV149300,2024-04-29 00:00:00,4,42.47,Product_74,169.88
C1859,INV142239,2024-04-01 00:00:00,4,169.79,Product_27,679.16
C2281,INV146723,2024-10-28 00:00:00,5,70.79,Product_140,353.95000000000005
C1494,INV133665,2024-04-26 00:00:00,3,171.04,Product_79,513.12
C2960,INV103306,2024-06-10 00:00:00,5,195.02,Product_3,975.1
C2028,INV108026,2024-01-14 00:00:00,2,154.01,Product_32,308.02
C2638,INV143626,2024-04-16 00:00:00,4,52.69,Product_197,210.76
C2168,INV127769,2024-03-21 00:00:00,1,178.72,Product_150,178.72
C1888,INV102890,2024-03-16 00:00:00,4,72.76,Product_163,291.04
C1146,INV122387,2024-01-20 00:00:00,4,167.5,Product_169,670.0
C1178,INV124123,2024-11-17 00:00:00,5,140.73,Product_30,703.65
C1065,INV146770,2024-01-29 00:00:00,2,190.11,Product_179,380.22
C1841,INV127197,2024-02-04 00:00:00,4,75.29,Product_28,301.16
C1677,INV114394,2024-01-13 00:00:00,3,47.2,Product_59,141.60000000000002
C1819,INV145786,2024-01-26 00:00:00,6,9.9,Product_169,59.400000000000006
C1338,INV122335,2024-01-20 00:00:00,4,57.35,Product_87,229.4
C1290,INV108397,2024-01-16 00:00:00,4,35.25,Product_4,141.0
C2613,INV114162,2024-02-13 00:00:00,5,18.09,Product_146,90.45
C2912,INV126946,2024-08-25 00:00:00,2,61.82,Product_127,123.64
C2412,INV144764,2024-02-16 00:00:00,3,69.52,Product_196,208.56
C2399,INV126345,2024-02-16 00:00:00,4,97.25,Product_93,389.0
C1939,INV133402,2024-01-14 00:00:00,6,200.15,Product_103,1200.9
C1942,INV122463,2024-01-29 00:00:00,1,54.59,Product_147,54.59
C1367,INV102382,2024-01-26 00:00:00,3,55.24,Product_58,165.72
C1819,INV124565,2024-06-10 00:00:00,6,207.06,Product_125,1242.3600000000001
C2311,INV106476,2024-01-04 00:00:00,5,8.22,Product_52,41.1
C1930,INV136945,2024-01-14 00:00:00,5,62.26,Product_19,311.3
C1464,INV137548,2024-02-07 00:00:00,3,189.92,Product_179,569.76
C2991,INV111312,2024-08-15 00:00:00,2,41.14,Product_92,82.28
C2881,INV111064,2024-02-18 00:00:00,4,127.37,Product_172,509.48
C2564,INV130835,2024-04-19 00:00:00,3,180.33,Product_27,540.99
C2051,INV125307,2024-02-10 00:00:00,4,146.74,Product_78,586.96
C1207,INV110531,2024-03-12 00:00:00,3,31.91,Product_185,95.73
C1642,INV138759,2024-02-16 00:00:00,4,148.23,Product_52,592.92
C2564,INV127374,2024-03-07 00:00:00,4,131.19,Product_61,524.76
C2714,INV102763,2025-01-16 00:00:00,3,123.02,Product_15,369.06
C2942,INV102581,2024-05-22 00:00:00,5,150.91,Product_147,754.55
C2812,INV147853,2024-06-08 00:00:00,2,33.73,Product_139,67.46
C2889,INV111999,2024-04-16 00:00:00,2,186.68,Product_26,373.36
C1644,INV141153,2024-01-31 00:00:00,2,16.08,Product_57,32.16
C1659,INV143442,2024-03-29 00:00:00,4,34.08,Product_76,136.32
C2176,INV123185,2024-02-08 00:00:00,2,105.38,Product_10,210.76
C1225,INV142215,2024-02-28 00:00:00,1,191.26,Product_124,191.26
C2767,INV134872,2024-02-16 00:00:00,2,134.04,Product_39,268.08
C2017,INV137405,2024-01-09 00:00:00,3,34.06,Product_192,102.18
C1591,INV146414,2024-06-04 00:00:00,2,21.0,Product_35,42.0
C2265,INV103764,2024-04-12 00:00:00,3,105.19,Product_40,315.57
C2374,INV104234,2024-03-21 00:00:00,1,175.78,Product_52,175.78
C1571,INV104994,2024-06-04 00:00:00,3,188.55,Product_4,565.6500000000001
C1181,INV129100,2024-02-13 00:00:00,3,76.81,Product_12,230.43
C2219,INV137825,2025-06-10 00:00:00,3,177.02,Product_101,531.0600000000001
C1631,INV104434,2024-02-01 00:00:00,1,196.52,Product_181,196.52
C2297,INV111676,2024-03-22 00:00:00,2,155.9,Product_161,311.8
C2622,INV100717,2024-03-23 00:00:00,2,93.33,Product_167,186.66
C1316,INV129894,2024-01-15 00:00:00,4,164.06,Product_85,656.24
C2083,INV136584,2024-01-21 00:00:00,2,92.54,Product_73,185.08
C1559,INV106773,2024-04-02 00:00:00,1,18.75,Product_40,18.75
C2593,INV143954,2024-04-01 00:00:00,3,184.18,Product_197,552.54
C2625,INV148010,2024-01-24 00:00:00,5,162.51,Product_140,812.55
C2550,INV110738,2024-06-10 00:00:00,2,56.76,Product_140,113.52
C1717,INV127048,2024-03-06 00:00:00,4,76.67,Product_166,306.68
C2671,INV114671,2024-03-20 00:00:00,4,12.85,Product_169,51.4
C2921,INV142581,2024-03-06 00:00:00,5,165.69,Product_146,828.45
C1499,INV133272,2024-04-01 00:00:00,4,144.84,Product_38,579.36
C2981,INV142056,2024-01-04 00:00:00,2,192.0,Product_64,384.0
C1182,INV139579,2024-03-09 00:00:00,2,62.17,Product_67,124.34
C1925,INV136661,2024-02-04 00:00:00,4,85.91,Product_196,343.64
C2568,INV109359,2024-02-16 00:00:00,2,103.08,Product_99,206.16
C2823,INV130075,2024-04-03 00:00:00,2,172.54,Product_184,345.08
C2902,INV110655,2024-05-26 00:00:00,1,53.77,Product_127,53.77
C1329,INV130698,2024-01-23 00:00:00,4,170.88,Product_184,683.52
C2626,INV136468,2024-10-18 00:00:00,2,39.69,Product_66,79.38
C2347,INV140142,2024-05-16 00:00:00,2,92.79,Product_36,185.58
C1754,INV132130,2024-02-02 00:00:00,2,9.9,Product_157,19.8
C2101,INV139082,2024-07-07 00:00:00,3,75.95,Product_146,227.85000000000002
C2020,INV112816,2024-01-26 00:00:00,4,162.07,Product_64,648.28
C2886,INV136413,2024-01-17 00:00:00,6,203.22,Product_48,1219.32
C2186,INV100192,2024-07-08 00:00:00,8,182.31,Product_189,1458.48
C2150,INV125396,2024-04-07 00:00:00,3,83.69,Product_70,251.07
C2076,INV133584,2024-04-11 00:00:00,3,18.68,Product_66,56.04
C1512,INV130009,2024-04-21 00:00:00,2,138.74,Product_52,277.48
C1155,INV149054,2024-01-18 00:00:00,1,190.52,Product_187,190.52
C2814,INV115810,2024-01-18 00:00:00,2,119.02,Product_196,238.04
C1995,INV106160,2024-06-22 00:00:00,3,84.67,Product_8,254.01
C1661,INV119071,2024-07-09 00:00:00,2,14.34,Product_181,28.68
C2043,INV137158,2024-02-08 00:00:00,3,154.65,Product_90,463.95000000000005
C2537,INV111164,2024-03-18 00:00:00,2,167.57,Product_99,335.14
C2254,INV127964,2024-02-09 00:00:00,1,72.14,Product_18,72.14
C2105,INV104927,2024-06-05 00:00:00,4,98.57,Product_130,394.28
C1884,INV128916,2024-01-22 00:00:00,6,188.77,Product_64,1132.6200000000001
C2854,INV105552,2024-01-18 00:00:00,3,166.84,Product_10,500.52
C2925,INV110799,2024-03-09 00:00:00,3,57.36,Product_168,172.07999999999998
C2260,INV148656,2024-03-16 00:00:00,3,67.49,Product_50,202.46999999999997
C1541,INV100238,2024-03-04 00:00:00,1,24.7,Product_30,24.7
C2670,INV112207,2024-08-31 00:00:00,3,77.45,Product_84,232.35000000000002
C2174,INV149104,2024-03-04 00:00:00,3,161.94,Product_162,485.82
C1248,INV143937,2024-03-16 00:00:00,3,195.08,Product_109,585.24
C1096,INV145497,2024-06-03 00:00:00,2,11.81,Product_68,23.62
C1999,INV137004,2024-03-12 00:00:00,3,98.12,Product_94,294.36
C2863,INV105618,2024-01-10 00:00:00,2,181.55,Product_101,363.1
C2504,INV130049,2024-05-12 00:00:00,4,112.92,Product_66,451.68
C2373,INV125521,2024-01-02 00:00:00,3,130.88,Product_133,392.64
C1537,INV146153,2024-02-06 00:00:00,6,84.89,Product_11,509.34000000000003
C1663,INV108640,2024-01-27 00:00:00,3,126.32,Product_151,378.96
C1168,INV137865,2024-03-14 00:00:00,1,31.35,Product_115,31.35
C1187,INV114665,2024-02-07 00:00:00,3,98.29,Product_30,294.87
C2297,INV135010,2024-03-05 00:00:00,5,29.36,Product_120,146.8
C2046,INV136320,2024-05-25 00:00:00,6,176.85,Product_22,1061.1
C1304,INV119389,2024-05-07 00:00:00,2,9.48,Product_92,18.96
C2137,INV119744,2024-06-24 00:00:00,6,183.74,Product_168,1102.44
C2158,INV115534,2024-01-06 00:00:00,6,186.3,Product_167,1117.8000000000002
C1448,INV108328,2024-01-21 00:00:00,2,43.99,Product_94,87.98
C1456,INV138396,2024-02-07 00:00:00,2,184.99,Product_199,369.98
C2114,INV143370,2024-03-19 00:00:00,7,83.49,Product_187,584.43
C2419,INV137275,2024-02-13 00:00:00,2,108.53,Product_133,217.06
C2227,INV103453,2024-06-15 00:00:00,3,165.64,Product_145,496.91999999999996
C1686,INV144942,2024-01-07 00:00:00,5,47.8,Product_136,239.0
C1798,INV131870,2024-11-04 00:00:00,3,93.12,Product_38,279.36
C1000,INV146377,2024-07-12 00:00:00,3,24.89,Product_11,74.67
C2837,INV135062,2024-02-06 00:00:00,2,16.46,Product_43,32.92
C1077,INV126829,2024-03-26 00:00:00,2,188.55,Product_34,377.1
C2308,INV144571,2024-01-17 00:00:00,3,130.54,Product_165,391.62
C1440,INV129345,2024-03-03 00:00:00,2,86.93,Product_25,173.86
C2698,INV143939,2024-07-08 00:00:00,3,200.57,Product_90,601.71
C2970,INV124690,2024-01-16 00:00:00,4,58.51,Product_137,234.04
C2024,INV146083,2024-01-18 00:00:00,2,51.79,Product_20,103.58
C2402,INV121113,2024-08-02 00:00:00,3,75.87,Product_177,227.61
C1958,INV123501,2024-03-06 00:00:00,4,181.05,Product_116,724.2
C1197,INV141458,2024-03-13 00:00:00,3,166.9,Product_129,500.70000000000005
C1987,INV107081,2024-01-13 00:00:00,1,122.45,Product_170,122.45
C2722,INV131135,2024-01-08 00:00:00,3,73.92,Product_198,221.76
C2074,INV130954,2024-04-07 00:00:00,2,55.3,Product_5,110.6
C1522,INV104733,2024-01-11 00:00:00,4,170.1,Product_168,680.4
C2190,INV141680,2024-05-17 00:00:00,1,5.08,Product_37,5.08
C2278,INV113045,2024-03-03 00:00:00,4,63.01,Product_147,252.04
C2819,INV148740,2024-08-01 00:00:00,2,156.68,Product_112,313.36
C1683,INV113917,2024-03-23 00:00:00,2,159.55,Product_51,319.1
C1751,INV144049,2024-01-07 00:00:00,3,187.86,Product_184,563.58
C2485,INV114955,2024-04-17 00:00:00,7,184.96,Product_170,1294.72
C1165,INV148978,2024-01-06 00:00:00,1,158.02,Product_112,158.02
C2650,INV120929,2024-01-07 00:00:00,2,117.77,Product_171,235.54
C2716,INV148874,2024-02-24 00:00:00,1,82.66,Product_89,82.66
C2598,INV144278,2024-01-16 00:00:00,5,95.43,Product_122,477.15000000000003
C2181,INV105520,2024-02-17 00:00:00,3,191.2,Product_128,573.5999999999999
C2170,INV132115,2024-03-28 00:00:00,4,55.87,Product_58,223.48
C2927,INV144589,2024-11-14 00:00:00,3,61.83,Product_139,185.49
C1360,INV123199,2024-03-14 00:00:00,4,27.13,Product_165,108.52
C1031,INV135468,2024-05-18 00:00:00,1,85.35,Product_144,85.35
C2051,INV128246,2024-04-05 00:00:00,4,167.54,Product_26,670.16
C1837,INV101700,2024-08-06 00:00:00,4,146.11,Product_47,584.44
C2660,INV127886,2024-02-01 00:00:00,3,100.61,Product_171,301.83
C2602,INV127518,2024-02-03 00:00:00,3,49.4,Product_172,148.2
C2200,INV106968,2024-02-12 00:00:00,5,100.4,Product_21,502.0
C2000,INV116322,2024-02-03 00:00:00,2,69.78,Product_131,139.56
C2772,INV124527,2024-09-08 00:00:00,5,49.42,Product_127,247.10000000000002
C1247,INV138987,2024-06-05 00:00:00,5,151.16,Product_55,755.8
C1594,INV146052,2024-06-22 00:00:00,6,194.17,Product_73,1165.02
C2915,INV132854,2024-09-04 00:00:00,3,133.23,Product_53,399.68999999999994
C1767,INV126884,2024-07-05 00:00:00,2,178.04,Product_22,356.08
C2265,INV127253,2024-01-09 00:00:00,4,144.23,Product_154,576.92
C1532,INV149011,2024-06-12 00:00:00,2,114.57,Product_125,229.14
C2558,INV147606,2024-01-27 00:00:00,2,118.99,Product_62,237.98
C2985,INV118978,2024-06-15 00:00:00,4,95.49,Product_24,381.96
C2766,INV117413,2024-02-01 00:00:00,1,112.46,Product_8,112.46
C1507,INV100136,2024-03-21 00:00:00,2,142.53,Product_58,285.06
C1426,INV139740,2024-04-04 00:00:00,1,12.4,Product_11,12.4
C1172,INV123408,2024-01-27 00:00:00,2,65.11,Product_109,130.22
C2930,INV130816,2024-02-06 00:00:00,2,111.53,Product_25,223.06
C1216,INV111087,2024-06-30 00:00:00,4,134.83,Product_157,539.32
C2355,INV119238,2025-01-13 00:00:00,3,141.54,Product_78,424.62
C2249,INV115721,2024-02-16 00:00:00,4,29.74,Product_89,118.96
C2905,INV101200,2024-01-08 00:00:00,4,195.31,Product_7,781.24
C1291,INV138889,2024-06-25 00:00:00,4,188.88,Product_33,755.52
C1175,INV126147,2024-04-02 00:00:00,4,114.44,Product_154,457.76
C1117,INV144895,2024-01-08 00:00:00,1,146.06,Product_148,146.06
C2490,INV149085,2024-03-26 00:00:00,6,110.97,Product_7,665.8199999999999
C2718,INV130444,2024-02-05 00:00:00,3,118.49,Product_50,355.46999999999997
C1431,INV106296,2024-01-04 00:00:00,3,19.87,Product_157,59.61
C1920,INV103927,2024-02-11 00:00:00,3,94.12,Product_76,282.36
C1791,INV114387,2024-04-17 00:00:00,4,57.24,Product_156,228.96
C1999,INV126489,2024-01-09 00:00:00,1,179.16,Product_94,179.16
C2421,INV132828,2024-04-30 00:00:00,4,102.32,Product_174,409.28
C2153,INV103606,2024-08-10 00:00:00,3,125.67,Product_124,377.01
C2366,INV121225,2024-02-18 00:00:00,5,44.72,Product_98,223.6
C1754,INV126935,2024-02-11 00:00:00,2,106.71,Product_86,213.42
C2776,INV135098,2024-01-21 00:00:00,3,16.03,Product_188,48.09
C1153,INV111707,2024-04-29 00:00:00,3,126.08,Product_111,378.24
C1804,INV102187,2024-03-13 00:00:00,2,62.74,Product_126,125.48
C1990,INV132963,2024-04-02 00:00:00,4,186.02,Product_138,744.08
C2578,INV112356,2024-02-16 00:00:00,1,123.83,Product_118,123.83
C1216,INV117186,2024-01-31 00:00:00,1,48.92,Product_110,48.92
C2250,INV115954,2024-07-04 00:00:00,4,11.69,Product_37,46.76
C1401,INV135436,2024-02-18 00:00:00,4,196.2,Product_188,784.8
C1129,INV147438,2024-01-05 00:00:00,4,141.13,Product_13,564.52
C2148,INV118452,2024-01-22 00:00:00,5,66.9,Product_13,334.5
C2821,INV135529,2024-12-25 00:00:00,3,46.85,Product_140,140.55
C2422,INV134800,2024-01-10 00:00:00,4,50.37,Product_78,201.48
C2909,INV125500,2024-02-12 00:00:00,5,132.75,Product_185,663.75
C1702,INV105103,2024-09-20 00:00:00,2,153.89,Product_168,307.78
C1448,INV113652,2024-07-07 00:00:00,2,86.19,Product_42,172.38
C2392,INV131781,2024-08-12 00:00:00,2,163.15,Product_124,326.3
C1914,INV101637,2024-01-26 00:00:00,2,171.07,Product_193,342.14
C2710,INV141080,2024-04-12 00:00:00,2,21.44,Product_3,42.88
C2676,INV130449,2024-01-12 00:00:00,3,144.17,Product_116,432.51
C1309,INV111173,2024-07-05 00:00:00,4,108.56,Product_152,434.24
C1698,INV148191,2024-02-17 00:00:00,4,108.48,Product_55,433.92
C1789,INV135842,2024-01-14 00:00:00,2,105.63,Product_126,211.26
C2968,INV125398,2024-05-05 00:00:00,1,17.88,Product_122,17.88
C1417,INV107296,2024-01-02 00:00:00,3,184.68,Product_19,554.04
C1923,INV103278,2024-02-24 00:00:00,1,56.17,Product_162,56.17
C1680,INV131707,2024-05-19 00:00:00,3,100.06,Product_162,300.18
C2836,INV108003,2024-01-15 00:00:00,2,162.14,Product_118,324.28
C1802,INV126711,2024-02-03 00:00:00,3,48.99,Product_77,146.97
C1893,INV129493,2024-03-03 00:00:00,2,63.54,Product_116,127.08
C2725,INV145966,2024-01-02 00:00:00,3,162.23,Product_44,486.68999999999994
C1446,INV141094,2024-06-25 00:00:00,2,77.16,Product_28,154.32
C1094,INV147271,2024-01-08 00:00:00,3,109.93,Product_194,329.79
C2593,INV131957,2024-01-20 00:00:00,1,85.89,Product_183,85.89
C1355,INV123299,2024-06-09 00:00:00,2,31.94,Product_132,63.88
C2613,INV113516,2024-01-21 00:00:00,4,115.28,Product_183,461.12
C2246,INV107352,2024-07-15 00:00:00,2,40.06,Product_108,80.12
C1626,INV110751,2024-04-09 00:00:00,5,36.87,Product_128,184.35
C1141,INV140597,2024-04-06 00:00:00,2,15.88,Product_28,31.76
C2738,INV116446,2024-02-14 00:00:00,5,136.86,Product_138,684.3000000000001
C1884,INV124417,2024-01-14 00:00:00,3,61.15,Product_165,183.45
C2868,INV107697,2024-01-24 00:00:00,1,133.31,Product_58,133.31
C1745,INV149145,2024-05-10 00:00:00,3,157.3,Product_146,471.90000000000003
C1406,INV105668,2024-01-30 00:00:00,1,84.86,Product_22,84.86
C2906,INV138506,2024-02-04 00:00:00,3,115.63,Product_5,346.89
C1116,INV128273,2024-08-30 00:00:00,6,195.9,Product_6,1175.4
C2875,INV143427,2024-03-28 00:00:00,3,127.12,Product_59,381.36
C2740,INV118425,2024-01-02 00:00:00,3,169.16,Product_6,507.48
C1228,INV141701,2024-02-06 00:00:00,4,127.72,Product_57,510.88
C1087,INV105307,2024-03-09 00:00:00,3,131.92,Product_51,395.76
C2385,INV104458,2024-02-08 00:00:00,2,137.6,Product_34,275.2
C1463,INV120025,2024-01-14 00:00:00,1,177.92,Product_12,177.92
C1766,INV147562,2024-02-18 00:00:00,3,7.17,Product_49,21.509999999999998
C1537,INV119642,2024-03-21 00:00:00,3,81.0,Product_130,243.0
C1382,INV112855,2024-01-22 00:00:00,1,8.67,Product_76,8.67
C2015,INV118257,2024-04-18 00:00:00,4,81.26,Product_83,325.04
C1642,INV121128,2024-06-24 00:00:00,2,75.17,Product_26,150.34
C1788,INV127172,2024-03-25 00:00:00,4,75.07,Product_176,300.28
C1511,INV126293,2024-03-25 00:00:00,5,159.7,Product_65,798.5
C1712,INV119296,2024-10-01 00:00:00,3,150.9,Product_192,452.70000000000005
C1977,INV143803,2024-04-03 00:00:00,2,212.62,Product_140,425.24
C1756,INV120411,2024-03-01 00:00:00,2,207.64,Product_64,415.28
C1370,INV138256,2024-02-25 00:00:00,5,130.88,Product_146,654.4
C2949,INV116678,2024-02-04 00:00:00,4,103.05,Product_120,412.2
C1033,INV108024,2024-01-27 00:00:00,1,83.15,Product_78,83.15
C2553,INV124170,2024-03-15 00:00:00,2,152.96,Product_85,305.92
C1201,INV129061,2024-03-21 00:00:00,3,202.76,Product_54,608.28
C2327,INV143516,2024-05-06 00:00:00,2,168.63,Product_120,337.26
C2045,INV149083,2024-05-30 00:00:00,3,96.59,Product_100,289.77
C1818,INV123248,2024-11-01 00:00:00,3,146.3,Product_13,438.90000000000003
C1831,INV116873,2024-02-10 00:00:00,2,176.4,Product_1,352.8
C2496,INV125069,2024-01-31 00:00:00,1,160.55,Product_199,160.55
C1856,INV133458,2024-04-25 00:00:00,2,123.29,Product_66,246.58
C2640,INV130471,2024-01-13 00:00:00,1,172.36,Product_46,172.36
C1386,INV144781,2024-03-13 00:00:00,4,189.19,Product_57,756.76
C1293,INV116986,2024-02-14 00:00:00,1,32.84,Product_118,32.84
C2101,INV110103,2024-02-15 00:00:00,3,159.91,Product_95,479.73
C2049,INV101014,2024-01-21 00:00:00,3,150.58,Product_30,451.74
C2360,INV147518,2024-08-14 00:00:00,2,134.76,Product_81,269.52
C1758,INV100869,2024-01-17 00:00:00,1,35.8,Product_56,35.8
C1914,INV134761,2024-09-16 00:00:00,5,181.44,Product_171,907.2
C1056,INV110626,2024-07-01 00:00:00,2,100.02,Product_183,200.04
C1756,INV144717,2024-01-29 00:00:00,3,87.91,Product_148,263.73
C2762,INV114924,2024-05-17 00:00:00,3,114.18,Product_48,342.54
C1921,INV143326,2024-03-02 00:00:00,6,176.56,Product_141,1059.3600000000001
C2239,INV107610,2024-01-10 00:00:00,5,205.96,Product_95,1029.8
C2876,INV105283,2024-02-12 00:00:00,5,67.29,Product_20,336.45000000000005
C1588,INV104370,2024-06-11 00:00:00,2,125.75,Product_110,251.5
C1399,INV126149,2024-02-17 00:00:00,4,166.71,Product_12,666.84
C1053,INV101361,2024-03-29 00:00:00,2,154.48,Product_93,308.96
C1301,INV126249,2025-01-21 00:00:00,4,46.7,Product_59,186.8
C2334,INV134397,2024-01-22 00:00:00,3,53.09,Product_21,159.27
C2031,INV112625,2024-01-23 00:00:00,4,32.56,Product_150,130.24
C2443,INV101551,2024-01-19 00:00:00,4,129.99,Product_54,519.96
C1188,INV120810,2024-02-12 00:00:00,4,140.38,Product_165,561.52
C2393,INV149980,2024-07-04 00:00:00,2,156.54,Product_71,313.08
C1232,INV127586,2025-04-20 00:00:00,2,107.96,Product_48,215.92
C2723,INV108252,2024-02-06 00:00:00,3,25.98,Product_104,77.94
C2864,INV110442,2024-08-16 00:00:00,1,172.49,Product_185,172.49
C1687,INV146272,2024-02-08 00:00:00,1,155.0,Product_13,155.0
C2937,INV105039,2024-09-11 00:00:00,5,110.18,Product_157,550.9000000000001
C1847,INV149130,2024-02-06 00:00:00,6,120.77,Product_30,724.62
C1770,INV121869,2024-05-16 00:00:00,5,130.42,Product_9,652.0999999999999
C1105,INV122520,2024-04-30 00:00:00,4,139.42,Product_117,557.68
C2791,INV138462,2024-02-17 00:00:00,5,32.23,Product_121,161.14999999999998
C1843,INV137887,2024-05-10 00:00:00,1,187.82,Product_6,187.82
C1847,INV130131,2024-05-04 00:00:00,5,140.99,Product_26,704.95
C2218,INV101134,2024-04-16 00:00:00,4,36.22,Product_182,144.88
C1329,INV143764,2024-04-07 00:00:00,3,82.67,Product_110,248.01
C1736,INV124944,2024-03-22 00:00:00,1,139.75,Product_150,139.75
C2785,INV110278,2024-02-04 00:00:00,3,178.64,Product_37,535.92
C1898,INV128327,2024-03-29 00:00:00,2,7.05,Product_196,14.1
C2553,INV110451,2025-01-10 00:00:00,2,19.26,Product_75,38.52
C2060,INV104017,2024-04-29 00:00:00,2,43.69,Product_35,87.38
C2964,INV110409,2024-01-05 00:00:00,2,190.98,Product_18,381.96
C1686,INV125640,2024-06-07 00:00:00,2,105.43,Product_23,210.86
C1773,INV135192,2024-01-21 00:00:00,1,82.43,Product_4,82.43
C2340,INV104138,2024-04-18 00:00:00,2,10.82,Product_3,21.64
C2375,INV144816,2024-05-28 00:00:00,2,32.99,Product_149,65.98
C2373,INV100859,2024-02-04 00:00:00,2,136.29,Product_191,272.58
C1329,INV129943,2024-02-25 00:00:00,2,191.07,Product_158,382.14
C2864,INV102962,2024-01-08 00:00:00,6,57.18,Product_54,343.08
C1052,INV124473,2024-01-04 00:00:00,3,89.26,Product_21,267.78000000000003
C1273,INV102426,2024-04-05 00:00:00,4,108.06,Product_164,432.24
C1383,INV103676,2024-08-23 00:00:00,4,181.3,Product_141,725.2
C2861,INV129315,2024-01-09 00:00:00,5,26.63,Product_160,133.15
C1896,INV129038,2024-05-07 00:00:00,1,96.86,Product_33,96.86
C2922,INV107674,2024-01-24 00:00:00,1,176.5,Product_161,176.5
C2442,INV119874,2024-02-03 00:00:00,5,153.11,Product_30,765.5500000000001
C2978,INV112977,2024-01-04 00:00:00,3,71.35,Product_191,214.04999999999998
C1862,INV118485,2024-08-13 00:00:00,1,9.28,Product_125,9.28
C1931,INV116753,2024-05-18 00:00:00,4,138.82,Product_66,555.28
C2499,INV137705,2024-01-21 00:00:00,5,46.41,Product_76,232.04999999999998
C1645,INV143664,2024-07-07 00:00:00,2,54.85,Product_86,109.7
C2891,INV105285,2024-02-03 00:00:00,6,102.79,Product_5,616.74
C1509,INV108367,2024-01-22 00:00:00,1,28.91,Product_29,28.91
C1474,INV130981,2024-01-17 00:00:00,2,143.44,Product_146,286.88
C2154,INV124351,2024-01-04 00:00:00,5,13.21,Product_71,66.05000000000001
C2807,INV112905,2024-05-17 00:00:00,3,153.43,Product_105,460.29
C1641,INV102093,2024-02-03 00:00:00,3,201.95,Product_153,605.8499999999999
C1322,INV115596,2024-03-28 00:00:00,4,151.21,Product_27,604.84
C2025,INV111336,2024-01-29 00:00:00,4,33.21,Product_82,132.84
C2159,INV111683,2024-01-19 00:00:00,2,131.06,Product_43,262.12
C2090,INV140585,2024-04-22 00:00:00,3,113.42,Product_14,340.26
C1697,INV101920,2024-06-21 00:00:00,2,140.88,Product_155,281.76
C1313,INV100082,2024-04-17 00:00:00,3,156.9,Product_161,470.70000000000005
C1993,INV117200,2024-01-04 00:00:00,4,107.61,Product_87,430.44
C2109,INV113318,2024-03-01 00:00:00,1,140.3,Product_74,140.3
C1876,INV142051,2024-01-28 00:00:00,6,142.66,Product_85,855.96
C1587,INV137164,2024-01-12 00:00:00,1,44.53,Product_31,44.53
C2379,INV141243,2024-03-26 00:00:00,6,102.7,Product_92,616.2
C2069,INV118845,2025-02-11 00:00:00,4,161.24,Product_13,644.96
C2428,INV127491,2024-02-18 00:00:00,3,48.11,Product_99,144.32999999999998
C1961,INV101813,2024-10-06 00:00:00,4,58.35,Product_195,233.4
C1501,INV134039,2024-01-03 00:00:00,1,57.76,Product_121,57.76
C2669,INV102994,2024-01-20 00:00:00,3,177.39,Product_88,532.17
C1334,INV137525,2024-04-11 00:00:00,3,132.48,Product_56,397.43999999999994
C2645,INV115438,2024-06-07 00:00:00,4,198.54,Product_1,794.16
C1189,INV114296,2024-04-11 00:00:00,1,178.48,Product_96,178.48
C2979,INV142137,2024-02-16 00:00:00,1,77.98,Product_183,77.98
C2125,INV102642,2024-01-10 00:00:00,4,166.38,Product_126,665.52
C2784,INV109280,2024-04-14 00:00:00,2,129.96,Product_2,259.92
C2985,INV140387,2024-07-10 00:00:00,2,187.17,Product_107,374.34
C1904,INV129084,2024-01-29 00:00:00,1,106.83,Product_89,106.83
C1000,INV118689,2024-01-03 00:00:00,2,94.55,Product_17,189.1
C1930,INV136963,2024-01-08 00:00:00,1,179.35,Product_188,179.35
C2140,INV129231,2024-02-01 00:00:00,2,150.19,Product_67,300.38
C1074,INV112360,2024-07-13 00:00:00,1,189.36,Product_116,189.36
C1760,INV103849,2024-02-16 00:00:00,5,68.29,Product_119,341.45000000000005
C2026,INV149821,2024-03-09 00:00:00,3,29.61,Product_11,88.83
C1588,INV134510,2024-02-19 00:00:00,2,42.66,Product_59,85.32
C1198,INV116194,2024-02-25 00:00:00,1,31.13,Product_143,31.13
C1426,INV119233,2024-01-16 00:00:00,2,59.98,Product_182,119.96
C1616,INV130109,2024-01-02 00:00:00,2,198.8,Product_97,397.6
